household_id,timestamp,usage_m3,district,type,household_size,lat,lon,temperature,supply_node,feedback
H0105,2025-10-17 09:00:00,0.108,South,residential,2,12.963017,80.171867,16.02,Node_10,
H0157,2025-10-17 09:00:00,0.123,East,residential,2,12.97786,80.240052,16.14,Node_2,
H0489,2025-10-17 09:00:00,0.01,Central,residential,1,12.956407,80.204333,14.39,Node_7,
H0648,2025-10-17 09:00:00,0.108,East,residential,2,12.887459,80.225016,16.1,Node_2,uneven supply across district
H0268,2025-10-17 09:00:00,0.356,South,commercial,3,12.933164,80.202036,17.68,Node_3,
H0159,2025-10-17 09:00:00,0.057,North,residential,2,12.947025,80.191444,17.19,Node_8,leak in pipeline near main road billing incorrect high amount
H0691,2025-10-17 09:00:00,0.163,South,residential,3,12.954313,80.214052,12.75,Node_8,
H0673,2025-10-17 09:00:00,0.204,Central,residential,3,12.945872,80.15193,12.02,Node_4,requests for improved water quality
H0465,2025-10-17 09:00:00,0.13,East,residential,4,12.956794,80.184776,10.2,Node_4,
H0226,2025-10-17 10:00:00,0.286,East,residential,4,12.959143,80.212006,17.54,Node_8,
H0052,2025-10-17 10:00:00,0.1,East,residential,3,12.939596,80.203581,10.54,Node_2,
H0275,2025-10-17 10:00:00,0.139,East,residential,2,12.90345,80.212136,19.1,Node_8,
H0588,2025-10-17 10:00:00,0.268,South,residential,3,12.945948,80.170674,17.4,Node_3,
H0344,2025-10-17 10:00:00,0.163,East,residential,3,13.004097,80.257519,15.04,Node_1,
H0060,2025-10-17 10:00:00,0.01,North,residential,1,12.941694,80.253216,15.21,Node_8,
H0179,2025-10-17 10:00:00,0.286,East,commercial,4,12.967346,80.233508,11.78,Node_6,
H0175,2025-10-17 11:00:00,0.104,North,residential,3,12.986167,80.179321,9.88,Node_6,
H0452,2025-10-17 11:00:00,0.301,East,commercial,1,13.008886,80.190934,16.12,Node_1,
H0207,2025-10-17 11:00:00,0.267,West,residential,4,12.951153,80.24075,11.39,Node_8,
H0245,2025-10-17 11:00:00,0.192,East,residential,5,12.971241,80.116607,14.9,Node_4,
H0169,2025-10-17 11:00:00,0.244,North,residential,5,12.956189,80.226904,15.37,Node_8,
H0122,2025-10-17 11:00:00,0.264,North,residential,5,13.010642,80.249828,15.77,Node_4,
H0289,2025-10-17 11:00:00,0.228,West,commercial,4,12.999057,80.212451,15.08,Node_3,
H0465,2025-10-17 11:00:00,0.111,East,residential,4,12.956476,80.191324,13.09,Node_5,
H0658,2025-10-17 11:00:00,0.174,East,residential,3,12.984866,80.189534,12.02,Node_10,
H0705,2025-10-17 11:00:00,0.145,South,residential,3,12.945435,80.209268,7.59,Node_1,
H0601,2025-10-17 12:00:00,0.228,West,residential,4,12.954214,80.225226,12.5,Node_3,
H0392,2025-10-17 12:00:00,0.02,South,residential,1,12.982139,80.154765,12.11,Node_7,
H0341,2025-10-17 12:00:00,0.244,Central,commercial,3,13.001679,80.191874,12.89,Node_9,
H0642,2025-10-17 12:00:00,0.095,South,residential,2,12.916162,80.127689,13.13,Node_8,
H0012,2025-10-17 12:00:00,0.159,North,residential,2,12.967339,80.226469,17.7,Node_7,
H0763,2025-10-17 12:00:00,0.1,Central,residential,2,12.967637,80.206966,14.75,Node_6,requests for improved water quality no water since yesterday evening
H0417,2025-10-17 12:00:00,0.134,South,residential,3,12.958602,80.212414,16.21,Node_7,
H0452,2025-10-17 12:00:00,0.221,East,commercial,1,13.008856,80.192055,8.28,Node_9,
H0366,2025-10-17 13:00:00,0.16,East,residential,5,12.940902,80.208445,15.74,Node_2,
H0787,2025-10-17 13:00:00,0.047,West,residential,3,12.997125,80.257841,17.42,Node_8,
H0469,2025-10-17 13:00:00,0.149,South,residential,2,12.976878,80.174959,13.61,Node_7,
H0171,2025-10-17 13:00:00,0.103,South,residential,1,12.964172,80.176258,9.51,Node_6,uneven supply across district tap water brown sometimes
H0766,2025-10-17 13:00:00,0.258,North,commercial,3,12.996928,80.172911,17.28,Node_2,
H0522,2025-10-17 13:00:00,0.024,East,residential,2,12.96922,80.119466,10.84,Node_8,
H0255,2025-10-17 13:00:00,0.207,Central,residential,3,13.013423,80.193999,10.15,Node_7,no water since yesterday evening
H0511,2025-10-17 13:00:00,0.176,West,commercial,6,12.896288,80.228504,9.24,Node_4,
H0719,2025-10-17 14:00:00,0.078,Central,residential,2,12.859838,80.188333,16.65,Node_7,
H0610,2025-10-17 14:00:00,0.106,North,residential,1,12.938263,80.214929,14.11,Node_10,
H0348,2025-10-17 14:00:00,0.055,South,residential,2,12.967998,80.163738,13.22,Node_4,uneven supply across district water outage during weekend
H0549,2025-10-17 14:00:00,0.075,East,residential,3,12.957622,80.199887,11.47,Node_7,
H0210,2025-10-17 14:00:00,0.203,West,residential,6,12.9828,80.159089,6.84,Node_7,
H0613,2025-10-17 14:00:00,0.109,East,residential,2,12.974758,80.215939,15.39,Node_7,
H0215,2025-10-17 14:00:00,0.04,West,residential,3,12.908485,80.133141,10.88,Node_6,
H0628,2025-10-17 15:00:00,0.156,East,residential,3,12.923682,80.196371,9.99,Node_6,
H0431,2025-10-17 15:00:00,0.235,North,residential,4,12.935231,80.193313,18.58,Node_5,tap water brown sometimes water outage during weekend
H0207,2025-10-17 15:00:00,0.169,West,residential,4,12.953066,80.237086,14.98,Node_1,
H0250,2025-10-17 15:00:00,0.124,North,residential,1,12.975916,80.240841,15.63,Node_3,
H0744,2025-10-17 15:00:00,0.07,West,residential,3,12.987093,80.164056,12.59,Node_9,
H0756,2025-10-17 15:00:00,0.038,West,residential,2,13.029786,80.182087,13.71,Node_4,
H0572,2025-10-17 15:00:00,0.01,North,residential,2,12.964306,80.165494,16.68,Node_8,leak in pipeline near main road no water since yesterday evening
H0723,2025-10-17 15:00:00,0.164,North,residential,3,12.918089,80.179998,17.04,Node_10,
H0797,2025-10-17 16:00:00,0.373,West,commercial,2,12.95234,80.20161,16.79,Node_2,
H0694,2025-10-17 16:00:00,0.08,East,residential,4,12.954932,80.214822,15.11,Node_5,
H0235,2025-10-17 17:00:00,0.145,North,residential,2,12.945295,80.214802,16.68,Node_1,
H0719,2025-10-17 17:00:00,0.133,Central,residential,2,12.862511,80.19155,16.3,Node_3,
H0011,2025-10-17 17:00:00,0.089,South,residential,3,12.963307,80.145361,8.94,Node_6,
H0164,2025-10-17 17:00:00,0.09,East,residential,3,12.981989,80.196035,12.45,Node_10,
H0173,2025-10-17 17:00:00,0.142,South,residential,3,12.920874,80.275213,15.35,Node_2,
H0742,2025-10-17 17:00:00,0.36,West,commercial,4,12.98521,80.232963,10.79,Node_7,
H0463,2025-10-17 18:00:00,0.126,East,residential,4,12.948309,80.209569,12.91,Node_1,
H0681,2025-10-17 18:00:00,0.288,West,residential,5,12.958053,80.235371,10.9,Node_7,
H0167,2025-10-17 18:00:00,0.261,South,residential,5,12.959121,80.171068,16.64,Node_6,
H0093,2025-10-17 18:00:00,0.303,West,commercial,2,12.897709,80.237696,16.74,Node_4,
H0434,2025-10-17 18:00:00,0.251,East,residential,3,12.944015,80.214881,15.82,Node_4,
H0426,2025-10-17 19:00:00,0.154,West,residential,4,13.005,80.175145,10.98,Node_10,requests for improved water quality leak in pipeline near main road
H0448,2025-10-17 19:00:00,0.196,South,residential,4,12.960649,80.126379,17.25,Node_1,
H0725,2025-10-17 19:00:00,0.114,West,residential,2,12.925805,80.237485,10.35,Node_7,
H0566,2025-10-17 19:00:00,0.163,East,residential,3,12.972196,80.19136,15.4,Node_3,
H0567,2025-10-17 19:00:00,0.209,West,residential,3,12.909042,80.222935,16.31,Node_5,leak in pipeline near main road tap water brown sometimes
H0408,2025-10-17 19:00:00,0.07,South,residential,2,12.945303,80.13068,14.28,Node_1,
H0588,2025-10-17 19:00:00,0.118,South,residential,3,12.95262,80.179226,17.1,Node_1,
H0739,2025-10-17 19:00:00,0.339,North,commercial,3,12.947951,80.285701,14.1,Node_6,
H0574,2025-10-17 19:00:00,0.145,South,residential,3,12.886979,80.215647,12.07,Node_9,
H0091,2025-10-17 19:00:00,0.167,West,residential,2,12.911177,80.255268,12.19,Node_2,billing incorrect high amount
H0360,2025-10-17 19:00:00,0.22,North,residential,5,12.953366,80.167815,11.14,Node_2,
H0246,2025-10-17 19:00:00,0.117,South,residential,2,12.959425,80.200163,10.92,Node_10,
H0406,2025-10-17 20:00:00,0.192,South,residential,4,12.976869,80.208233,14.85,Node_1,requests for improved water quality
H0470,2025-10-17 20:00:00,0.177,South,residential,3,12.969019,80.184273,19.12,Node_7,
H0547,2025-10-17 20:00:00,0.196,Central,residential,3,12.980509,80.230195,14.51,Node_7,tap water brown sometimes billing incorrect high amount
H0085,2025-10-17 20:00:00,0.393,Central,residential,6,12.9592,80.199751,13.33,Node_2,
H0702,2025-10-17 20:00:00,0.106,West,residential,2,12.956871,80.235001,19.65,Node_4,
H0784,2025-10-17 20:00:00,0.092,West,residential,2,12.934092,80.20584,15.3,Node_6,
H0171,2025-10-17 20:00:00,0.032,South,residential,1,12.965971,80.181015,14.99,Node_6,uneven supply across district tap water brown sometimes
H0486,2025-10-17 20:00:00,0.113,West,residential,3,12.945659,80.20531,16.57,Node_9,
H0315,2025-10-17 20:00:00,0.181,South,residential,4,12.927555,80.235476,9.56,Node_9,
H0759,2025-10-17 21:00:00,0.271,South,residential,4,13.001719,80.21586,14.54,Node_3,
H0234,2025-10-17 21:00:00,0.088,East,residential,3,12.940083,80.208467,13.75,Node_2,
H0508,2025-10-17 21:00:00,0.173,South,residential,4,12.946795,80.175113,18.12,Node_3,
H0577,2025-10-17 21:00:00,0.171,Central,residential,3,12.954314,80.288141,16.06,Node_9,
H0353,2025-10-17 21:00:00,0.268,East,residential,5,12.931684,80.15548,13.5,Node_8,
H0768,2025-10-17 22:00:00,0.183,North,residential,4,12.896366,80.241106,13.84,Node_8,
H0557,2025-10-17 22:00:00,0.226,West,residential,4,12.948442,80.193343,14.14,Node_3,
H0707,2025-10-17 22:00:00,0.213,South,commercial,1,12.998858,80.232163,8.39,Node_10,uneven supply across district
H0205,2025-10-17 22:00:00,0.142,West,residential,4,12.993173,80.220288,12.34,Node_4,
H0324,2025-10-17 22:00:00,0.022,East,residential,2,12.959272,80.172177,11.75,Node_9,
H0154,2025-10-17 22:00:00,0.11,North,residential,3,12.990355,80.118286,10.65,Node_1,
H0636,2025-10-17 22:00:00,0.205,South,residential,3,12.918845,80.174376,12.04,Node_10,
H0297,2025-10-17 22:00:00,0.073,East,residential,3,12.950345,80.230594,9.87,Node_1,
H0254,2025-10-17 22:00:00,0.082,South,residential,1,12.955176,80.215734,17.32,Node_5,
H0092,2025-10-17 23:00:00,0.116,Central,commercial,1,12.946128,80.193374,8.16,Node_3,
H0521,2025-10-17 23:00:00,0.193,West,residential,5,12.895364,80.210671,15.42,Node_1,
H0728,2025-10-17 23:00:00,0.139,East,residential,3,12.982618,80.205254,15.3,Node_10,
H0708,2025-10-17 23:00:00,0.269,West,residential,5,12.961156,80.164035,15.29,Node_1,
H0635,2025-10-17 23:00:00,0.093,North,residential,2,12.949623,80.214013,14.26,Node_7,
H0169,2025-10-17 23:00:00,0.193,North,residential,5,12.953574,80.230835,11.54,Node_7,
H0436,2025-10-17 23:00:00,0.242,South,commercial,2,12.947636,80.206036,17.83,Node_10,
H0540,2025-10-17 23:00:00,0.206,East,residential,5,12.954317,80.179972,12.54,Node_2,
H0688,2025-10-17 23:00:00,0.023,West,residential,3,12.985672,80.181774,13.31,Node_8,water outage during weekend tap water brown sometimes
H0222,2025-10-17 23:00:00,0.187,North,residential,5,12.9858,80.215302,17.16,Node_7,
H0027,2025-10-17 23:00:00,0.209,East,commercial,2,12.984958,80.226595,9.6,Node_10,
H0308,2025-10-18 00:00:00,0.063,West,residential,3,12.899854,80.227854,11.77,Node_7,
H0416,2025-10-18 00:00:00,0.15,East,commercial,3,12.937622,80.179241,15.09,Node_9,
H0576,2025-10-18 00:00:00,0.063,Central,residential,3,12.9733,80.199558,11.92,Node_1,
H0371,2025-10-18 00:00:00,0.08,South,residential,3,12.951647,80.250187,18.94,Node_4,leak in pipeline near main road
H0754,2025-10-18 00:00:00,0.122,West,residential,4,12.949073,80.231485,16.82,Node_7,
H0288,2025-10-18 00:00:00,0.134,Central,residential,3,12.915419,80.161282,8.1,Node_10,
H0294,2025-10-18 01:00:00,0.088,East,residential,2,12.934316,80.209349,13.92,Node_1,
H0633,2025-10-18 01:00:00,0.171,North,commercial,4,12.942576,80.177585,13.27,Node_9,
H0414,2025-10-18 01:00:00,0.127,West,residential,3,12.959861,80.194415,17.58,Node_6,
H0761,2025-10-18 02:00:00,0.157,East,residential,5,12.917985,80.236901,13.65,Node_5,
H0660,2025-10-18 02:00:00,0.102,East,commercial,3,12.932435,80.202583,14.95,Node_8,
H0370,2025-10-18 02:00:00,0.015,West,residential,2,12.932429,80.218933,13.54,Node_1,
H0174,2025-10-18 02:00:00,0.211,West,commercial,4,12.967735,80.153336,20.85,Node_10,
H0497,2025-10-18 02:00:00,0.111,North,residential,1,12.924936,80.262811,12.03,Node_7,
H0454,2025-10-18 02:00:00,0.09,West,residential,2,12.932755,80.223205,15.28,Node_10,
H0577,2025-10-18 02:00:00,0.123,Central,residential,3,12.956102,80.290099,14.4,Node_7,
H0563,2025-10-18 03:00:00,0.236,North,commercial,4,12.966187,80.213143,18.09,Node_3,
H0229,2025-10-18 03:00:00,0.053,South,residential,2,12.919965,80.191533,16.66,Node_2,
H0501,2025-10-18 03:00:00,0.1,South,residential,4,12.937695,80.218031,14.91,Node_6,
H0772,2025-10-18 03:00:00,0.246,East,commercial,3,12.926314,80.18816,15.66,Node_9,
H0284,2025-10-18 03:00:00,0.222,Central,residential,4,12.906093,80.140915,17.35,Node_3,
H0329,2025-10-18 03:00:00,0.219,North,commercial,4,12.976551,80.183081,17.77,Node_3,
H0770,2025-10-18 04:00:00,0.195,South,residential,3,12.979278,80.204198,13.91,Node_1,
H0041,2025-10-18 04:00:00,0.063,East,residential,3,12.944287,80.280934,10.24,Node_2,
H0270,2025-10-18 04:00:00,0.242,East,residential,4,12.935469,80.213837,19.84,Node_2,
H0752,2025-10-18 04:00:00,0.117,South,residential,3,12.98841,80.232771,17.35,Node_2,
H0609,2025-10-18 04:00:00,0.173,North,residential,4,12.917392,80.140452,13.33,Node_1,excellent timely supply
H0221,2025-10-18 04:00:00,0.192,West,residential,4,12.968033,80.243586,12.9,Node_10,
H0067,2025-10-18 04:00:00,0.091,South,residential,1,12.932557,80.226257,16.13,Node_9,uneven supply across district excellent timely supply
H0377,2025-10-18 04:00:00,0.219,South,commercial,3,12.965161,80.172066,14.66,Node_7,billing incorrect high amount excellent timely supply
H0245,2025-10-18 04:00:00,0.219,East,residential,5,12.976588,80.112719,13.34,Node_6,
H0204,2025-10-18 05:00:00,0.373,West,residential,5,12.96022,80.221301,14.75,Node_5,
H0425,2025-10-18 05:00:00,0.215,North,residential,3,12.98901,80.171483,12.66,Node_8,tap water brown sometimes low water pressure in the morning
H0642,2025-10-18 05:00:00,0.07,South,residential,2,12.914687,80.132663,15.97,Node_8,
H0025,2025-10-18 05:00:00,0.07,South,residential,1,12.949602,80.27075,14.73,Node_10,
H0500,2025-10-18 05:00:00,0.01,East,residential,1,12.945518,80.164471,15.59,Node_2,
H0056,2025-10-18 05:00:00,0.153,West,residential,3,12.92792,80.253586,14.22,Node_3,
H0555,2025-10-18 05:00:00,0.242,East,residential,4,12.943989,80.1962,18.36,Node_1,
H0455,2025-10-18 05:00:00,0.193,North,residential,4,12.92814,80.210364,11.97,Node_3,
H0536,2025-10-18 05:00:00,0.187,West,residential,3,13.003226,80.200622,17.15,Node_3,tap water brown sometimes water outage during weekend
H0562,2025-10-18 05:00:00,0.245,North,residential,4,12.998463,80.227688,20.11,Node_1,
H0434,2025-10-18 06:00:00,0.272,East,residential,3,12.946016,80.212402,16.17,Node_6,
H0126,2025-10-18 06:00:00,0.112,South,residential,2,12.933859,80.223789,11.3,Node_10,
H0524,2025-10-18 06:00:00,0.126,South,residential,4,12.986756,80.223842,13.15,Node_7,
H0614,2025-10-18 06:00:00,0.23,Central,commercial,2,12.94821,80.183163,10.4,Node_4,
H0357,2025-10-18 06:00:00,0.255,North,residential,4,12.948372,80.195243,13.73,Node_3,
H0171,2025-10-18 06:00:00,0.046,South,residential,1,12.963079,80.176437,14.08,Node_4,uneven supply across district tap water brown sometimes
H0695,2025-10-18 06:00:00,0.164,North,residential,3,12.987704,80.191138,12.61,Node_3,
H0297,2025-10-18 06:00:00,0.166,East,residential,3,12.95279,80.221724,13.35,Node_6,
H0390,2025-10-18 06:00:00,0.219,West,residential,4,12.937479,80.214741,8.76,Node_6,
H0282,2025-10-18 06:00:00,0.132,South,residential,1,12.985542,80.249499,18.36,Node_2,
H0447,2025-10-18 06:00:00,0.265,Central,residential,5,12.894099,80.235076,13.35,Node_2,
H0797,2025-10-18 07:00:00,0.272,West,commercial,2,12.949278,80.199087,17.38,Node_1,
H0579,2025-10-18 07:00:00,0.283,West,residential,4,12.964472,80.170697,17.77,Node_1,
H0638,2025-10-18 07:00:00,0.18,South,residential,2,12.972772,80.192034,13.45,Node_4,
H0722,2025-10-18 07:00:00,0.269,South,residential,4,12.99618,80.175011,15.84,Node_9,
H0597,2025-10-18 07:00:00,0.259,North,residential,4,12.925845,80.203455,17.39,Node_1,
H0278,2025-10-18 07:00:00,0.357,South,residential,4,12.984974,80.194291,17.97,Node_8,
H0286,2025-10-18 07:00:00,0.207,South,residential,2,12.918977,80.177818,18.98,Node_2,
H0549,2025-10-18 07:00:00,0.24,East,residential,3,12.955878,80.199966,17.14,Node_4,
H0323,2025-10-18 07:00:00,0.379,North,residential,6,12.981766,80.176612,9.22,Node_10,
H0720,2025-10-18 07:00:00,0.194,South,residential,3,12.960723,80.164885,22.5,Node_7,
H0118,2025-10-18 08:00:00,0.189,East,residential,3,12.953428,80.203582,18.47,Node_6,
H0190,2025-10-18 08:00:00,0.109,East,residential,2,12.936586,80.175802,12.27,Node_8,
H0512,2025-10-18 08:00:00,0.163,West,residential,3,12.990723,80.166974,9.89,Node_5,no water since yesterday evening leak in pipeline near main road
H0014,2025-10-18 08:00:00,0.163,Central,residential,3,12.947654,80.190079,17.0,Node_1,
H0167,2025-10-18 08:00:00,0.326,South,residential,5,12.954663,80.168091,19.36,Node_4,
H0777,2025-10-18 08:00:00,0.441,Central,residential,6,12.92788,80.186088,14.31,Node_4,
H0203,2025-10-18 09:00:00,0.14,South,residential,3,12.965572,80.193804,14.48,Node_8,
H0253,2025-10-18 09:00:00,0.085,Central,residential,2,12.969992,80.197976,8.39,Node_3,
H0710,2025-10-18 09:00:00,0.248,North,residential,4,12.921469,80.189649,13.94,Node_7,
H0339,2025-10-18 09:00:00,0.028,West,residential,1,12.925148,80.218256,16.19,Node_1,requests for improved water quality dirty water smell
H0483,2025-10-18 10:00:00,0.098,West,residential,3,12.943297,80.167652,12.35,Node_2,
H0605,2025-10-18 10:00:00,0.162,South,residential,4,12.93366,80.227031,16.71,Node_3,
H0221,2025-10-18 10:00:00,0.208,West,residential,4,12.9682,80.238853,9.44,Node_8,
H0123,2025-10-18 10:00:00,0.101,South,residential,2,12.929118,80.146388,13.27,Node_10,
H0234,2025-10-18 10:00:00,0.103,East,residential,3,12.936842,80.205774,11.58,Node_1,
H0589,2025-10-18 10:00:00,0.208,East,residential,4,12.957664,80.250816,12.36,Node_8,
H0190,2025-10-18 10:00:00,0.062,East,residential,2,12.941909,80.171214,11.76,Node_9,
H0385,2025-10-18 11:00:00,0.193,South,residential,4,12.885946,80.181071,14.67,Node_5,
H0531,2025-10-18 11:00:00,0.229,East,commercial,4,12.966861,80.2114,12.35,Node_10,
H0784,2025-10-18 11:00:00,0.135,West,residential,2,12.933283,80.204032,13.75,Node_4,
H0041,2025-10-18 12:00:00,0.103,East,residential,3,12.939875,80.282153,17.9,Node_6,
H0185,2025-10-18 12:00:00,0.175,North,residential,4,12.985006,80.171959,18.79,Node_6,
H0632,2025-10-18 12:00:00,0.137,Central,residential,4,12.945857,80.185192,12.55,Node_3,
H0771,2025-10-18 12:00:00,0.092,East,residential,4,12.922351,80.204357,12.57,Node_1,
H0580,2025-10-18 12:00:00,0.073,North,residential,2,12.956419,80.252394,15.29,Node_6,
H0674,2025-10-18 12:00:00,0.126,West,residential,4,12.981561,80.205807,18.85,Node_4,
H0043,2025-10-18 12:00:00,0.261,North,commercial,6,12.940961,80.221877,14.52,Node_6,
H0063,2025-10-18 12:00:00,0.173,East,residential,5,12.923188,80.217463,15.04,Node_9,leak in pipeline near main road
H0474,2025-10-18 12:00:00,0.235,Central,residential,6,12.918989,80.230045,14.32,Node_6,
H0455,2025-10-18 13:00:00,0.141,North,residential,4,12.930717,80.214819,8.82,Node_4,
H0593,2025-10-18 13:00:00,0.227,East,commercial,2,12.929866,80.204537,13.04,Node_4,
H0243,2025-10-18 13:00:00,0.187,East,residential,2,12.965591,80.20802,15.78,Node_4,excellent timely supply
H0510,2025-10-18 13:00:00,0.124,South,commercial,6,12.909415,80.153014,10.27,Node_5,
H0594,2025-10-18 13:00:00,0.13,South,residential,3,12.918166,80.181304,10.71,Node_8,
H0305,2025-10-18 13:00:00,0.145,North,residential,2,12.997128,80.23238,11.07,Node_1,
H0271,2025-10-18 13:00:00,0.301,Central,residential,5,12.926711,80.193098,9.07,Node_8,
H0639,2025-10-18 14:00:00,0.211,North,residential,3,12.964972,80.147554,15.71,Node_3,
H0218,2025-10-18 14:00:00,0.123,East,residential,3,12.973591,80.193728,16.75,Node_6,
H0581,2025-10-18 14:00:00,0.01,North,residential,1,12.929147,80.163071,10.14,Node_5,
H0179,2025-10-18 14:00:00,0.188,East,commercial,4,12.96758,80.23303,11.95,Node_5,
